point_id,zone_id,x_over_c,y_mm,z_mm,side,cp,pressure_kpa,shear_pa,mach_local,temp_k,rho_kg_m3,vel_m_s,residual_id
32710,2,0.68548,-175.763,-0.0411,lower,0.3028,96.968,2.8,0.779,321.94,1.0493,280.21,479473
32711,2,0.69355,-175.763,0.0023,lower,0.3193,96.731,3.832,0.7792,321.87,1.047,280.25,410803
32712,2,0.70161,-175.763,0.0085,lower,0.3304,96.572,3.24,0.7759,321.82,1.0454,279.04,412941
32713,2,0.70968,-175.763,-0.0062,lower,0.3282,96.603,2.958,0.7671,321.83,1.0457,275.88,898369
32714,2,0.71774,-175.763,-0.0022,lower,0.3192,96.732,3.221,0.78,321.87,1.047,280.53,611377
32715,2,0.72581,-175.763,-0.0269,lower,0.3126,96.828,3.439,0.7814,321.9,1.0479,281.06,905118
32716,2,0.73387,-175.763,0.0025,lower,0.3126,96.828,2.608,0.7772,321.9,1.0479,279.52,34938
32717,2,0.74194,-175.763,-0.0532,lower,0.3666,96.05,2.37,0.7863,321.67,1.0402,282.69,233706
32718,2,0.75,-175.763,0.032,lower,0.3621,96.116,0.979,0.7766,321.69,1.0409,279.24,21580
32719,2,0.75806,-175.763,0.0099,lower,0.3883,95.739,2.689,0.764,321.58,1.0372,274.66,732444
32720,2,0.76613,-175.763,0.0084,lower,0.3371,96.475,1.205,0.7764,321.79,1.0444,279.22,451273
32721,2,0.77419,-175.763,0.0009,lower,0.3515,96.268,0.869,0.7761,321.73,1.0424,279.06,455133
32722,2,0.78226,-175.763,-0.0042,lower,0.3195,96.727,1.221,0.7808,321.87,1.0469,280.83,697370
32723,2,0.79032,-175.763,0.0191,lower,0.3422,96.401,1.226,0.7874,321.77,1.0437,283.15,590191
32724,2,0.79839,-175.763,0.0084,lower,0.3769,95.901,0.178,0.7735,321.63,1.0388,278.08,509998
32725,2,0.80645,-175.763,0.0153,lower,0.314,96.808,1.769,0.7872,321.89,1.0477,283.12,413053
32726,2,0.81452,-175.763,-0.0109,lower,0.2998,97.011,3.61,0.7858,321.95,1.0497,282.64,630563
32727,2,0.82258,-175.763,0.0228,lower,0.3565,96.196,1.557,0.7918,321.71,1.0417,284.71,169074
32728,2,0.83065,-175.763,-0.0018,lower,0.3424,96.398,0.974,0.7749,321.77,1.0437,278.64,537731
32729,2,0.83871,-175.763,0.034,lower,0.3642,96.085,0.799,0.7908,321.68,1.0406,284.34,834778
32730,2,0.84677,-175.763,-0.0007,lower,0.2689,97.455,3.288,0.7748,322.08,1.0541,278.75,168303
32731,2,0.85484,-175.763,0.0048,lower,0.3681,96.028,2.231,0.7796,321.66,1.04,280.31,791405
32732,2,0.8629,-175.763,-0.0253,lower,0.3718,95.975,1.268,0.7823,321.65,1.0395,281.26,101588
32733,2,0.87097,-175.763,-0.0007,lower,0.3052,96.934,1.949,0.7874,321.93,1.049,283.23,62396
32734,2,0.87903,-175.763,0.0196,lower,0.3424,96.398,1.101,0.7873,321.77,1.0437,283.1,241765
32735,2,0.8871,-175.763,0.0252,lower,0.335,96.504,0.973,0.7846,321.8,1.0447,282.15,416942
32736,2,0.89516,-175.763,-0.0068,lower,0.31,96.865,0.867,0.7699,321.91,1.0483,276.92,273291
32737,2,0.90323,-175.763,0.0202,lower,0.3826,95.82,0.728,0.7786,321.6,1.038,279.9,13329
32738,2,0.91129,-175.763,0.0164,lower,0.3198,96.724,3.651,0.7804,321.87,1.0469,280.69,568124
32739,2,0.91935,-175.763,-0.0042,lower,0.4119,95.398,0.63,0.7801,321.48,1.0338,280.38,769227
32740,2,0.92742,-175.763,0.0101,lower,0.3771,95.899,1.099,0.7764,321.63,1.0387,279.14,405469
32741,2,0.93548,-175.763,-0.0015,lower,0.3351,96.503,3.023,0.7883,321.8,1.0447,283.48,500696
32742,2,0.94355,-175.763,-0.0128,lower,0.3244,96.657,1.366,0.7754,321.85,1.0462,278.87,67952
32743,2,0.95161,-175.763,-0.0082,lower,0.3653,96.069,-1.385,0.7814,321.68,1.0404,280.94,416753
32744,2,0.95968,-175.763,-0.0003,lower,0.3207,96.71,1.3,0.7801,321.86,1.0468,280.57,203204
32745,2,0.96774,-175.763,0.0337,lower,0.3769,95.902,1.488,0.7797,321.63,1.0388,280.33,774218
32746,2,0.97581,-175.763,0.0174,lower,0.3543,96.227,1.654,0.7778,321.72,1.042,279.66,806827
32747,2,0.98387,-175.763,-0.0057,lower,0.3495,96.297,2.637,0.7765,321.74,1.0427,279.21,320002
32748,2,0.99194,-175.763,0.0185,lower,0.3679,96.031,2.037,0.7728,321.66,1.04,277.84,373570
32749,2,1.0,-175.763,-0.0217,lower,0.3999,95.572,2.36,0.7777,321.53,1.0355,279.55,415715
32750,2,0.0,-155.085,0.022,lower,3.1317,56.266,18.194,0.7789,310.04,0.6322,274.94,896126
32751,2,0.00806,-155.085,0.0188,lower,2.7275,62.081,17.836,0.7817,311.74,0.6938,276.69,99341
32752,2,0.01613,-155.085,-0.0013,lower,2.483,65.599,16.529,0.7841,312.76,0.7307,277.97,863833
32753,2,0.02419,-155.085,-0.0013,lower,2.2116,69.505,17.472,0.7733,313.91,0.7714,274.65,387150
32754,2,0.03226,-155.085,-0.0153,lower,1.9295,73.563,17.614,0.7767,315.09,0.8133,276.39,292482
32755,2,0.04032,-155.085,0.0268,lower,1.7555,76.067,15.495,0.7791,315.83,0.8391,277.58,483735
32756,2,0.04839,-155.085,0.0236,lower,1.4924,79.852,15.694,0.7808,316.93,0.8777,278.65,143806
32757,2,0.05645,-155.085,0.0175,lower,1.3369,82.09,15.916,0.7894,317.59,0.9005,282.0,281743
32758,2,0.06452,-155.085,0.0055,lower,1.2185,83.793,16.824,0.7834,318.09,0.9177,280.11,401906
32759,2,0.07258,-155.085,-0.0362,lower,1.0532,86.172,14.532,0.7746,318.78,0.9417,277.25,964607
32760,2,0.08065,-155.085,-0.0257,lower,0.9394,87.808,14.074,0.7859,319.26,0.9582,281.49,893181
32761,2,0.08871,-155.085,-0.007,lower,0.818,89.555,15.144,0.7816,319.77,0.9757,280.19,459628
32762,2,0.09677,-155.085,0.0201,lower,0.7051,91.18,13.459,0.7837,320.25,0.9919,281.15,492818
32763,2,0.10484,-155.085,-0.0088,lower,0.6794,91.55,13.647,0.7816,320.35,0.9956,280.45,744152
32764,2,0.1129,-155.085,0.0148,lower,0.6017,92.668,13.633,0.7831,320.68,1.0067,281.11,942929
32765,2,0.12097,-155.085,0.0015,lower,0.575,93.052,13.096,0.781,320.79,1.0105,280.43,560013
32766,2,0.12903,-155.085,0.0395,lower,0.4516,94.827,12.002,0.7739,321.31,1.0281,278.11,409281
32767,2,0.1371,-155.085,0.0365,lower,0.3969,95.614,13.168,0.7769,321.54,1.0359,279.28,318932
32768,2,0.14516,-155.085,0.0115,lower,0.3965,95.62,11.989,0.7859,321.54,1.036,282.51,371154
32769,2,0.15323,-155.085,-0.0109,lower,0.3,97.008,13.227,0.7842,321.95,1.0497,282.08,25072
32770,2,0.16129,-155.085,-0.0177,lower,0.3342,96.517,11.922,0.7781,321.81,1.0448,279.81,234115
32771,2,0.16935,-155.085,0.0007,lower,0.2606,97.576,9.716,0.7713,322.12,1.0553,277.51,388975
32772,2,0.17742,-155.085,0.0172,lower,0.1963,98.501,12.33,0.7817,322.39,1.0644,281.37,411714
32773,2,0.18548,-155.085,-0.0248,lower,0.2119,98.276,11.773,0.7805,322.32,1.0622,280.9,932158
32774,2,0.19355,-155.085,-0.0276,lower,0.1261,99.511,11.306,0.7711,322.68,1.0743,277.67,588741
32775,2,0.20161,-155.085,-0.0043,lower,0.1345,99.39,9.112,0.7866,322.65,1.0731,283.25,601293
32776,2,0.20968,-155.085,0.0016,lower,0.1522,99.136,10.443,0.7852,322.57,1.0706,282.72,114876
32777,2,0.21774,-155.085,-0.0181,lower,0.2246,98.094,8.649,0.7776,322.27,1.0604,279.83,270301
32778,2,0.22581,-155.085,-0.0032,lower,0.1144,99.678,9.028,0.7881,322.73,1.076,283.83,852836
32779,2,0.23387,-155.085,0.0047,lower,0.0861,100.086,10.227,0.7794,322.85,1.08,280.75,747993
32780,2,0.24194,-155.085,-0.0111,lower,0.1435,99.26,8.618,0.7799,322.61,1.0719,280.83,706191
32781,2,0.25,-155.085,0.021,lower,0.1124,99.707,9.345,0.7823,322.74,1.0763,281.75,887003
32782,2,0.25806,-155.085,-0.0194,lower,0.0374,100.787,9.175,0.7813,323.05,1.0869,281.52,584221
32783,2,0.26613,-155.085,-0.0264,lower,0.059,100.476,9.014,0.7915,322.96,1.0838,285.16,142973
32784,2,0.27419,-155.085,-0.0222,lower,0.0469,100.65,8.825,0.7767,323.01,1.0855,279.83,739044
32785,2,0.28226,-155.085,-0.0029,lower,0.0653,100.386,9.038,0.7936,322.94,1.0829,285.88,635569
32786,2,0.29032,-155.085,-0.0204,lower,0.0809,100.16,7.678,0.7717,322.87,1.0807,277.97,302923
32787,2,0.29839,-155.085,-0.0296,lower,0.0292,100.905,7.815,0.7795,323.09,1.088,280.88,896510
32788,2,0.30645,-155.085,-0.0029,lower,-0.0159,101.554,7.752,0.8229,323.28,1.0944,296.6,37265
32789,2,0.31452,-155.085,0.01,lower,0.0544,100.543,7.289,0.7816,322.98,1.0845,281.57,932394
32790,2,0.32258,-155.085,-0.021,lower,-0.0112,101.487,7.959,0.8047,323.26,1.0937,290.03,982607
32791,2,0.33065,-155.085,-0.0434,lower,0.0038,101.27,6.884,0.7703,323.2,1.0916,277.61,207385
32792,2,0.33871,-155.085,-0.0313,lower,0.0458,100.667,7.994,0.7806,323.02,1.0857,281.25,183139
32793,2,0.34677,-155.085,-0.0012,lower,0.0494,100.614,5.802,0.7809,323.0,1.0852,281.36,20517
32794,2,0.35484,-155.085,0.0177,lower,0.0438,100.695,7.024,0.7855,323.03,1.086,283.02,378285
32795,2,0.3629,-155.085,-0.0045,lower,0.0126,101.143,6.517,0.7815,323.16,1.0903,281.64,740425
32796,2,0.37097,-155.085,-0.003,lower,0.0691,100.33,6.579,0.7756,322.92,1.0824,279.4,552787
32797,2,0.37903,-155.085,-0.03,lower,0.0314,100.874,6.413,0.778,323.08,1.0877,280.35,567226
32798,2,0.3871,-155.085,0.0028,lower,0.0529,100.564,4.31,0.7741,322.99,1.0847,278.87,506809
32799,2,0.39516,-155.085,-0.009,lower,0.0158,101.098,7.235,0.7792,323.15,1.0899,280.79,751628
32800,2,0.40323,-155.085,-0.013,lower,-0.0319,101.785,6.747,0.8423,323.35,1.0966,303.63,193598
32801,2,0.41129,-155.085,-0.0345,lower,0.0451,100.676,7.662,0.7815,323.02,1.0858,281.58,143101
32802,2,0.41935,-155.085,-0.01,lower,0.0151,101.107,4.717,0.7774,323.15,1.09,280.15,593960
32803,2,0.42742,-155.085,0.0183,lower,0.0171,101.079,4.879,0.7799,323.14,1.0897,281.04,775829
32804,2,0.43548,-155.085,0.042,lower,0.0343,100.831,5.229,0.7922,323.07,1.0873,285.45,434946
32805,2,0.44355,-155.085,-0.0249,lower,0.0268,100.94,4.664,0.7759,323.1,1.0883,279.57,9357
32806,2,0.45161,-155.085,0.0005,lower,0.0763,100.227,5.714,0.7819,322.89,1.0814,281.67,4434
32807,2,0.45968,-155.085,-0.0029,lower,0.0699,100.32,5.077,0.7901,322.92,1.0823,284.61,618267
32808,2,0.46774,-155.085,0.0253,lower,0.0519,100.579,4.681,0.7808,322.99,1.0848,281.31,423069
32809,2,0.47581,-155.085,0.0094,lower,0.049,100.62,5.586,0.7822,323.01,1.0852,281.82,595373
32810,2,0.48387,-155.085,-0.0106,lower,0.0027,101.286,4.339,0.7727,323.2,1.0917,278.49,595591
32811,2,0.49194,-155.085,-0.007,lower,0.0647,100.395,4.255,0.7799,322.94,1.083,280.95,266570
32812,2,0.5,-155.085,0.0433,lower,0.0439,100.694,4.44,0.7814,323.03,1.0859,281.54,123103
32813,2,0.50806,-155.085,-0.0044,lower,0.0172,101.077,4.926,0.787,323.14,1.0897,283.59,829230
32814,2,0.51613,-155.085,-0.0134,lower,0.0706,100.309,3.181,0.7875,322.91,1.0822,283.7,900817
32815,2,0.52419,-155.085,-0.0098,lower,-0.0174,101.575,3.851,0.8283,323.29,1.0946,298.57,588591
32816,2,0.53226,-155.085,0.0111,lower,0.0809,100.162,4.922,0.7799,322.87,1.0807,280.93,73175
32817,2,0.54032,-155.085,0.0033,lower,0.0545,100.541,5.263,0.7749,322.98,1.0844,279.18,406158
32818,2,0.54839,-155.085,-0.0043,lower,0.1424,99.275,2.713,0.7791,322.61,1.072,280.54,406061
32819,2,0.55645,-155.085,-0.0016,lower,0.1235,99.547,3.837,0.7722,322.69,1.0747,278.1,703816
32820,2,0.56452,-155.085,0.0184,lower,0.0527,100.566,2.601,0.7818,322.99,1.0847,281.67,834419
32821,2,0.57258,-155.085,-0.0048,lower,0.1471,99.209,2.242,0.7796,322.59,1.0714,280.7,798093
32822,2,0.58065,-155.085,-0.0317,lower,0.2098,98.306,3.147,0.7792,322.33,1.0625,280.45,347263
32823,2,0.58871,-155.085,0.0031,lower,0.2477,97.761,3.006,0.7724,322.17,1.0571,277.92,932653
32824,2,0.59677,-155.085,0.0013,lower,0.2189,98.175,4.394,0.7873,322.29,1.0612,283.33,661872
32825,2,0.60484,-155.085,-0.0024,lower,0.2141,98.245,1.941,0.7872,322.31,1.0619,283.32,584756
32826,2,0.6129,-155.085,0.0089,lower,0.2554,97.65,3.532,0.7909,322.14,1.056,284.55,461362
32827,2,0.62097,-155.085,-0.0378,lower,0.2458,97.789,1.249,0.7875,322.18,1.0574,283.35,992946
32828,2,0.62903,-155.085,-0.0087,lower,0.2745,97.375,4.086,0.7807,322.06,1.0533,280.86,567268
32829,2,0.6371,-155.085,0.0278,lower,0.313,96.822,3.145,0.7807,321.9,1.0479,280.8,47653
32830,2,0.64516,-155.085,-0.0224,lower,0.3364,96.485,3.681,0.7797,321.8,1.0445,280.39,235502
32831,2,0.65323,-155.085,-0.0011,lower,0.3349,96.507,4.066,0.7758,321.8,1.0447,278.98,543111
32832,2,0.66129,-155.085,0.0081,lower,0.3273,96.616,3.805,0.7818,321.83,1.0458,281.15,796294
32833,2,0.66935,-155.085,0.0281,lower,0.3216,96.698,2.4,0.78,321.86,1.0466,280.51,826324
32834,2,0.67742,-155.085,-0.0074,lower,0.3424,96.399,3.802,0.7696,321.77,1.0437,276.74,341618
32835,2,0.68548,-155.085,-0.0068,lower,0.2967,97.055,2.025,0.7844,321.96,1.0502,282.17,766773
32836,2,0.69355,-155.085,0.0473,lower,0.3097,96.869,3.867,0.7805,321.91,1.0483,280.72,423155
32837,2,0.70161,-155.085,-0.0013,lower,0.3659,96.061,2.406,0.7793,321.67,1.0403,280.2,766440
32838,2,0.70968,-155.085,-0.0007,lower,0.3244,96.658,3.04,0.7747,321.85,1.0462,278.62,173866
32839,2,0.71774,-155.085,-0.0013,lower,0.2706,97.431,3.053,0.7807,322.07,1.0539,280.86,373442
32840,2,0.72581,-155.085,0.0045,lower,0.2928,97.113,2.785,0.7729,321.98,1.0507,278.04,876196
32841,2,0.73387,-155.085,0.0338,lower,0.2525,97.692,1.393,0.7776,322.15,1.0564,279.8,251316
32842,2,0.74194,-155.085,0.026,lower,0.386,95.772,2.213,0.7745,321.59,1.0375,278.44,937487
32843,2,0.75,-155.085,0.0084,lower,0.3506,96.281,2.37,0.7764,321.74,1.0425,279.16,998546
32844,2,0.75806,-155.085,0.025,lower,0.2903,97.148,1.28,0.7836,321.99,1.0511,281.87,537466
32845,2,0.76613,-155.085,0.0006,lower,0.3917,95.689,2.861,0.7807,321.56,1.0367,280.63,319846
32846,2,0.77419,-155.085,-0.0233,lower,0.3578,96.177,1.981,0.7771,321.71,1.0415,279.42,539649
32847,2,0.78226,-155.085,-0.0029,lower,0.3531,96.244,1.593,0.7807,321.73,1.0421,280.72,785385
32848,2,0.79032,-155.085,-0.0284,lower,0.3245,96.656,2.265,0.784,321.85,1.0462,281.95,221687
32849,2,0.79839,-155.085,0.0,lower,0.2952,97.077,1.452,0.7691,321.97,1.0504,276.67,521845
32850,2,0.80645,-155.085,0.0004,lower,0.3382,96.459,1.35,0.7801,321.79,1.0443,280.54,783357
32851,2,0.81452,-155.085,-0.015,lower,0.3125,96.829,2.235,0.7766,321.9,1.0479,279.3,195331
32852,2,0.82258,-155.085,-0.0033,lower,0.3548,96.221,2.922,0.7815,321.72,1.0419,281.02,881109
32853,2,0.83065,-155.085,-0.0174,lower,0.3538,96.234,2.436,0.7725,321.72,1.0421,277.78,439157
32854,2,0.83871,-155.085,0.0173,lower,0.3632,96.099,1.383,0.7836,321.68,1.0407,281.74,799755
32855,2,0.84677,-155.085,-0.0141,lower,0.3282,96.603,2.668,0.7722,321.83,1.0457,277.71,155437
32856,2,0.85484,-155.085,0.011,lower,0.3322,96.545,2.299,0.7789,321.81,1.0451,280.11,560046
32857,2,0.8629,-155.085,-0.0142,lower,0.3384,96.456,1.62,0.7774,321.79,1.0442,279.57,633677
32858,2,0.87097,-155.085,-0.006,lower,0.3467,96.336,2.444,0.7829,321.75,1.0431,281.53,681766
32859,2,0.87903,-155.085,0.039,lower,0.3692,96.012,1.426,0.7789,321.66,1.0399,280.03,57196
32860,2,0.8871,-155.085,-0.0416,lower,0.3606,96.136,3.221,0.7879,321.69,1.0411,283.28,924010
32861,2,0.89516,-155.085,-0.0138,lower,0.3764,95.909,1.039,0.7838,321.63,1.0388,281.78,147735
32862,2,0.90323,-155.085,-0.0163,lower,0.365,96.073,2.03,0.7748,321.68,1.0405,278.57,404071
32863,2,0.91129,-155.085,-0.0035,lower,0.3906,95.705,2.185,0.787,321.57,1.0368,282.91,603396
32864,2,0.91935,-155.085,-0.0339,lower,0.3521,96.259,0.586,0.7868,321.73,1.0423,282.9,274629
32865,2,0.92742,-155.085,-0.0122,lower,0.4307,95.128,1.33,0.7688,321.4,1.0311,276.29,329985
32866,2,0.93548,-155.085,-0.0447,lower,0.3688,96.018,1.424,0.7735,321.66,1.0399,278.09,337052
32867,2,0.94355,-155.085,-0.0012,lower,0.3456,96.352,0.138,0.7738,321.76,1.0432,278.25,468946
32868,2,0.95161,-155.085,0.009,lower,0.4019,95.542,0.948,0.7824,321.52,1.0352,281.23,330554
32869,2,0.95968,-155.085,-0.0089,lower,0.3596,96.151,2.195,0.7832,321.7,1.0412,281.61,273935
32870,2,0.96774,-155.085,0.0003,lower,0.3807,95.848,0.638,0.7808,321.61,1.0382,280.71,27767
32871,2,0.97581,-155.085,-0.0159,lower,0.3729,95.959,1.078,0.7726,321.64,1.0393,277.76,886761
32872,2,0.98387,-155.085,0.0333,lower,0.3388,96.45,1.103,0.782,321.79,1.0442,281.2,32438
32873,2,0.99194,-155.085,0.0335,lower,0.3259,96.637,1.933,0.7894,321.84,1.046,283.9,305065
32874,2,1.0,-155.085,-0.0089,lower,0.3694,96.011,0.657,0.7722,321.66,1.0398,277.62,213518
32875,2,0.0,-134.407,0.0057,lower,3.1214,56.413,19.14,0.7919,310.08,0.6338,279.55,778306
32876,2,0.00806,-134.407,-0.0336,lower,2.7733,61.422,18.785,0.7737,311.54,0.6868,273.75,794995
32877,2,0.01613,-134.407,-0.0533,lower,2.5098,65.213,17.806,0.7752,312.65,0.7266,274.8,985279
32878,2,0.02419,-134.407,0.0348,lower,2.1362,70.589,17.821,0.7847,314.22,0.7826,278.85,829746
32879,2,0.03226,-134.407,-0.0106,lower,1.9201,73.698,17.905,0.7803,315.13,0.8147,277.7,803757
32880,2,0.04032,-134.407,-0.0278,lower,1.6801,77.151,17.008,0.7687,316.14,0.8502,273.99,176643
32881,2,0.04839,-134.407,-0.0104,lower,1.5638,78.824,16.429,0.7738,316.63,0.8673,276.01,771340
32882,2,0.05645,-134.407,-0.0196,lower,1.2954,82.686,14.99,0.7839,317.76,0.9065,280.14,459008
32883,2,0.06452,-134.407,-0.0203,lower,1.2291,83.641,15.491,0.7721,318.04,0.9162,276.04,498720
32884,2,0.07258,-134.407,0.0016,lower,1.0078,86.824,14.48,0.7729,318.97,0.9483,276.73,650916
32885,2,0.08065,-134.407,0.0117,lower,0.9162,88.143,15.243,0.7668,319.36,0.9615,274.69,266079
32886,2,0.08871,-134.407,0.0067,lower,0.9075,88.268,14.055,0.7687,319.39,0.9628,275.42,935078
32887,2,0.09677,-134.407,-0.0234,lower,0.7358,90.738,15.26,0.778,320.12,0.9875,279.03,365102
32888,2,0.10484,-134.407,-0.0055,lower,0.6215,92.383,14.011,0.7738,320.6,1.0039,277.75,764783
32889,2,0.1129,-134.407,0.0025,lower,0.5401,93.554,12.578,0.7813,320.94,1.0155,280.59,696508
32890,2,0.12097,-134.407,-0.035,lower,0.4909,94.263,11.416,0.776,321.15,1.0225,278.78,205957
32891,2,0.12903,-134.407,0.0024,lower,0.4615,94.685,12.303,0.7739,321.27,1.0267,278.09,452902
32892,2,0.1371,-134.407,-0.028,lower,0.3706,95.992,12.428,0.776,321.65,1.0397,278.99,434116
32893,2,0.14516,-134.407,-0.013,lower,0.3329,96.535,11.152,0.79,321.81,1.045,284.11,831248
32894,2,0.15323,-134.407,0.0115,lower,0.3483,96.314,12.978,0.7798,321.75,1.0428,280.39,687427
32895,2,0.16129,-134.407,-0.0008,lower,0.2887,97.171,11.082,0.7711,322.0,1.0513,277.4,450134
32896,2,0.16935,-134.407,0.0107,lower,0.2745,97.376,11.69,0.774,322.06,1.0533,278.45,700838
32897,2,0.17742,-134.407,0.0151,lower,0.2127,98.265,10.406,0.7817,322.32,1.0621,281.33,321976
32898,2,0.18548,-134.407,-0.008,lower,0.1465,99.217,12.662,0.7852,322.6,1.0714,282.73,242834
32899,2,0.19355,-134.407,0.0062,lower,0.2154,98.226,10.79,0.7714,322.31,1.0617,277.61,509293
32900,2,0.20161,-134.407,-0.0295,lower,0.1274,99.492,10.204,0.7775,322.68,1.0741,279.98,421038
32901,2,0.20968,-134.407,-0.0076,lower,0.1408,99.299,11.494,0.7765,322.62,1.0723,279.58,880265
32902,2,0.21774,-134.407,-0.0201,lower,0.0941,99.971,10.412,0.7742,322.82,1.0788,278.86,354272
32903,2,0.22581,-134.407,0.0132,lower,0.1126,99.704,10.202,0.7891,322.74,1.0762,284.2,824104
32904,2,0.23387,-134.407,0.0001,lower,0.0343,100.831,9.309,0.7774,323.07,1.0873,280.11,976366
32905,2,0.24194,-134.407,0.013,lower,0.1004,99.881,9.057,0.7798,322.79,1.078,280.87,440026
32906,2,0.25,-134.407,0.003,lower,0.032,100.865,10.603,0.7864,323.08,1.0876,283.38,226748
32907,2,0.25806,-134.407,0.0072,lower,0.075,100.246,8.866,0.7901,322.9,1.0815,284.63,609131
32908,2,0.26613,-134.407,0.0098,lower,0.031,100.88,10.171,0.7848,323.08,1.0878,282.78,742682
32909,2,0.27419,-134.407,0.0137,lower,0.0537,100.552,7.91,0.7952,322.99,1.0845,286.5,870850
32910,2,0.28226,-134.407,-0.0238,lower,0.0668,100.363,9.56,0.7781,322.93,1.0827,280.31,456074
32911,2,0.29032,-134.407,0.004,lower,0.0288,100.91,7.831,0.78,323.09,1.0881,281.06,46911
32912,2,0.29839,-134.407,0.0031,lower,0.0561,100.517,6.198,0.78,322.98,1.0842,281.0,303667
32913,2,0.30645,-134.407,0.0148,lower,0.0605,100.454,8.464,0.772,322.96,1.0836,278.12,80395
32914,2,0.31452,-134.407,-0.0533,lower,0.0406,100.74,7.605,0.7839,323.04,1.0864,282.46,914820
32915,2,0.32258,-134.407,0.004,lower,0.0062,101.236,8.032,0.7791,323.19,1.0913,280.77,316409
32916,2,0.33065,-134.407,-0.0089,lower,0.0369,100.795,9.233,0.776,323.06,1.0869,279.61,845174
32917,2,0.33871,-134.407,-0.0246,lower,0.009,101.196,7.634,0.7796,323.17,1.0909,280.95,713598
32918,2,0.34677,-134.407,0.0441,lower,-0.0224,101.648,6.243,0.8249,323.31,1.0953,297.33,143256
32919,2,0.35484,-134.407,0.0206,lower,0.0404,100.743,6.892,0.7783,323.04,1.0864,280.43,665560
32920,2,0.3629,-134.407,-0.0287,lower,-0.0024,101.36,6.193,0.7951,323.22,1.0925,286.55,192932
32921,2,0.37097,-134.407,-0.0107,lower,0.0398,100.753,6.132,0.7748,323.04,1.0865,279.16,762878
32922,2,0.37903,-134.407,-0.0146,lower,0.0097,101.186,6.924,0.7828,323.17,1.0908,282.11,993971
32923,2,0.3871,-134.407,-0.0194,lower,-0.0308,101.768,5.103,0.8415,323.34,1.0965,303.35,372024
32924,2,0.39516,-134.407,-0.005,lower,-0.0133,101.516,6.566,0.8075,323.27,1.094,291.03,585099
32925,2,0.40323,-134.407,0.0017,lower,0.0253,100.961,3.627,0.7758,323.11,1.0886,279.57,417420
32926,2,0.41129,-134.407,-0.0135,lower,-0.005,101.397,6.459,0.811,323.23,1.0928,292.31,177533
32927,2,0.41935,-134.407,0.0025,lower,0.0155,101.102,5.058,0.7794,323.15,1.0899,280.87,509066
32928,2,0.42742,-134.407,0.0377,lower,-0.0218,101.639,6.197,0.8399,323.3,1.0952,302.73,926992
32929,2,0.43548,-134.407,0.0159,lower,0.0136,101.13,6.395,0.787,323.16,1.0902,283.6,291210
32930,2,0.44355,-134.407,-0.0061,lower,0.0437,100.696,5.883,0.7816,323.03,1.086,281.6,949635
32931,2,0.45161,-134.407,-0.0365,lower,0.0039,101.268,3.262,0.7767,323.2,1.0916,279.92,83851
32932,2,0.45968,-134.407,0.0137,lower,-0.0028,101.365,4.477,0.8045,323.22,1.0925,289.95,189463
32933,2,0.46774,-134.407,-0.0112,lower,0.0585,100.483,5.166,0.7838,322.97,1.0839,282.39,713865
32934,2,0.47581,-134.407,0.0177,lower,0.0682,100.344,4.147,0.7787,322.93,1.0825,280.51,719649
32935,2,0.48387,-134.407,-0.0024,lower,0.0344,100.831,5.431,0.7696,323.07,1.0873,277.29,648857
32936,2,0.49194,-134.407,0.0438,lower,0.0247,100.97,5.462,0.7699,323.11,1.0886,277.44,346618
32937,2,0.5,-134.407,0.0122,lower,0.0649,100.391,4.423,0.7836,322.94,1.083,282.31,513819
32938,2,0.50806,-134.407,0.0122,lower,0.0243,100.975,4.421,0.7882,323.11,1.0887,284.03,818440
32939,2,0.51613,-134.407,0.0035,lower,0.1046,99.82,4.224,0.7909,322.77,1.0774,284.85,900457
32940,2,0.52419,-134.407,0.0127,lower,0.0627,100.423,4.946,0.778,322.95,1.0833,280.29,876688
32941,2,0.53226,-134.407,0.0033,lower,0.1108,99.731,5.104,0.7828,322.75,1.0765,281.93,521662
32942,2,0.54032,-134.407,0.0185,lower,0.062,100.432,3.452,0.7761,322.95,1.0834,279.61,679782
32943,2,0.54839,-134.407,0.0008,lower,0.0682,100.344,4.993,0.7705,322.93,1.0825,277.56,18631
32944,2,0.55645,-134.407,-0.0461,lower,0.1452,99.235,3.953,0.7767,322.6,1.0716,279.66,745935
32945,2,0.56452,-134.407,0.0007,lower,0.1105,99.736,5.707,0.789,322.75,1.0765,284.17,254742
32946,2,0.57258,-134.407,0.0064,lower,0.1121,99.713,3.071,0.7927,322.74,1.0763,285.48,535628
32947,2,0.58065,-134.407,0.0089,lower,0.2089,98.319,2.588,0.7808,322.33,1.0626,281.04,607427
32948,2,0.58871,-134.407,0.0353,lower,0.1927,98.553,3.055,0.7875,322.4,1.0649,283.47,602190
32949,2,0.59677,-134.407,0.0197,lower,0.2602,97.581,4.016,0.7776,322.12,1.0553,279.79,397705
32950,2,0.60484,-134.407,-0.015,lower,0.2538,97.674,1.757,0.7802,322.14,1.0563,280.73,897874
32951,2,0.6129,-134.407,-0.0084,lower,0.2651,97.511,3.577,0.7849,322.1,1.0547,282.39,94957
