time,pitot_p1,pitot_p2,pitot_p3,pitot_p4,static_p,temp_t1,vib_acc_x,vib_acc_y,vib_acc_z
0.92,108.63,111.781,116.065,107.483,98.8936,300.361,-0.675241,2.33862,0.0264898
0.9205,110.27,112.873,114.126,106.978,98.9822,300.343,-1.37487,0.736348,-0.427964
0.921,111.276,114.607,113.016,106.911,98.8223,300.247,-2.66345,2.22693,-0.00795488
0.9215,113.329,115.296,111.468,107.174,99.1302,300.304,-3.61228,-0.625413,-0.944628
0.922,114.668,116.997,111.056,nan,98.9955,300.328,-3.65664,1.14388,-1.70193
0.9225,115.83,118.452,109.677,108.42,98.9967,300.309,-0.994913,-0.907904,-1.40131
0.923,116.535,119.255,109.834,107.596,99.2202,300.268,0.810208,-2.88132,-1.40155
0.9235,118.641,119.827,110.14,108.497,98.9432,300.302,1.29574,-1.51776,-1.98807
0.924,118.879,119.228,109.631,109.789,99.2553,300.214,0.0506995,-1.03948,-1.94131
0.9245,118.901,118.437,110.342,110.538,99.3033,300.269,0.394083,-1.4725,-1.56221
0.925,118.076,118.667,110.248,109.919,99.3671,300.177,-0.608743,-1.01471,-0.267694
0.9255,117.821,117.927,110.36,nan,99.3087,300.213,0.94551,-0.837947,-1.0253
0.926,118.179,117.088,109.647,114.138,99.4145,300.186,2.45083,-0.637356,0.121425
0.9265,117.305,115.95,109.556,nan,99.5019,300.182,2.51324,-1.65889,-0.900517
0.927,116.254,115.531,108.575,115.089,99.5469,300.252,2.39182,-0.369308,-0.881683
0.9275,116.43,114.338,107.919,114.562,99.4789,300.297,1.23112,-1.3403,-0.566752
0.9275,116.484,114.716,107.109,nan,99.4805,300.235,-0.100195,1.1869,-0.488324
0.9285,116.565,114.946,106.591,nan,99.3628,300.215,-0.343257,1.59719,0.398105
0.929,116.643,114.301,106.135,113.073,99.4343,300.176,0.706793,1.78045,0.910831
0.9295,118.042,114.397,104.233,112.973,99.4774,300.201,1.23245,0.805723,-0.219069
0.93,118.221,114.78,104.96,111.526,99.395,300.229,-0.591232,1.04461,0.906253
0.9305,118.221,114.807,103.282,nan,99.5445,300.145,-1.92995,1.77243,1.97846
0.931,117.743,114.704,103.631,112.001,99.4079,300.227,-3.2081,1.87305,0.623114
0.9315,117.952,114.199,105.797,nan,99.3007,300.153,-4.0684,2.07133,0.944455
0.932,117.638,113.365,106.5,112.256,99.3626,300.24,-4.64846,2.91605,1.41216
0.9325,117.098,113.204,107.215,112.538,99.4526,300.253,-3.25627,2.5109,0.486504
0.933,115.367,110.922,108.491,nan,99.4802,300.293,0.360413,0.736067,-0.199316
0.9335,114.554,110.554,109.691,112.414,99.4419,300.219,0.504206,1.09397,1.70842
0.934,112.603,108.38,109.958,112.391,99.3591,300.259,-1.06382,-0.915076,0.559605
0.9345,110.701,107.615,112.147,nan,99.296,300.25,-2.07469,-2.08957,-0.120398
0.935,108.447,105.899,112.428,nan,99.1828,300.314,-2.56103,0.0143024,0.273071
0.9355,107.974,104.791,112.246,112.091,99.2072,300.242,-1.66123,-0.768238,-0.811527
0.936,107,104.466,113.586,111.103,99.1428,300.253,0.00818492,-2.12363,-1.49722
0.9365,107.066,104.315,113.736,111.022,99.2407,300.227,2.36465,-1.29147,-1.68576
0.937,107.103,105.419,113.925,110.485,99.2162,300.322,4.4888,-2.15369,-2.44935
0.9375,107.658,105.083,113.721,109.628,99.1775,300.309,5.29744,-2.71187,-0.404123
0.938,107.37,105.697,113.163,nan,99.0975,300.31,2.42619,-1.16786,-0.543143
0.9385,107.277,106.336,113.687,nan,99.192,300.289,2.16513,-1.11386,-0.588033
0.939,109.116,107.464,113.734,106.605,99.2159,300.314,1.66462,-1.05259,-1.07262
0.9395,108.506,108.105,114.385,nan,99.1439,300.363,1.42099,1.29629,-0.354009
0.94,108.324,108.806,115.883,105.245,99.0589,300.306,1.32493,0.673436,0.198868
0.9405,108.165,108.55,115.946,105.635,98.9803,300.34,1.93397,0.861731,-1.79865
0.941,107.341,108.39,116.096,104.989,99.1098,300.393,-1.50141,2.29344,-0.995459
0.9415,107.652,108.738,117.97,105.858,99.2197,300.346,-0.771134,0.376805,0.110933
0.942,106.945,108.912,118.432,106.526,99.072,300.501,-2.97901,0.495925,-0.20913
0.9425,106.892,108.661,119.332,105.499,99.0248,300.339,-4.50539,1.30164,0.677226
0.943,106.27,107.859,120.724,106.901,99.0136,300.458,-3.57762,1.61896,0.707504
0.9435,106.001,108.156,120.337,106.905,99.1563,300.383,-2.07648,2.59292,1.07845
0.944,106.318,108.855,119.5,nan,99.186,300.439,-1.59747,2.1056,1.54298
0.9445,106.185,109.142,119.077,106.949,99.1331,300.541,-2.00715,1.76,0.267036
0.945,106.993,109.756,118.611,107.352,99.0927,300.62,-0.793387,1.43304,1.01189
0.9455,108.345,111.598,117.149,107.293,99.342,300.409,-2.74662,-0.848472,1.11925
0.946,109.255,112.731,116.574,nan,99.1787,300.532,-0.11163,-0.804403,0.452849
0.9465,111.245,114.41,114.295,106.167,99.2452,300.629,-0.118283,-3.19835,0.406163
0.947,112.682,115.989,113.787,107.032,99.2737,300.544,2.41451,-0.823868,0.831105
0.9475,114.484,116.629,112.91,106.198,99.2988,300.576,3.8677,-0.253987,0.280177
0.948,115.345,117.286,111.92,106.034,99.2448,300.521,1.86335,-1.56424,0.0909286
0.9485,115.396,118.029,112.094,106.589,99.2599,300.579,1.11517,-3.68246,0.913871
0.949,116.725,118.892,112.117,nan,99.2681,300.63,3.21861,-2.77135,-0.539619
0.9495,117.508,118.527,112.337,107.34,99.3886,300.574,2.23413,-1.55608,-0.930777
0.95,116.085,118.437,111.1,107.756,99.4934,300.616,3.03259,-1.26661,-0.226467
0.9505,116.31,117.427,112.014,nan,99.2748,300.704,0.160457,-0.921165,-1.57407
0.951,116.344,117.228,112.11,110.699,99.3854,300.71,-0.156758,-0.330486,-1.31383
0.9515,115.528,116.113,112.051,110.865,99.1855,300.543,-0.344201,-0.0518199,-1.67627
0.9515,115.736,115.54,111.182,nan,99.3215,300.721,-2.97368,0.751759,-0.0756607
0.9525,116.07,115.463,110.264,nan,99.0495,300.633,-2.28894,0.00270671,-0.663626
0.953,115.795,115.29,108.981,114.006,99.1454,300.72,-1.93659,0.987144,-1.49489
0.9535,116.982,115.314,108.744,114.398,99.093,300.702,-2.47463,0.190966,-1.48426
0.954,117.69,115.653,106.955,113.545,99.0497,300.76,-1.06722,2.30581,-1.40828
0.9545,117.707,116.313,106.531,nan,99.1184,300.731,-0.879195,3.92899,-1.5987
0.9545,118.926,115.924,105.044,113.56,99.1686,300.862,-0.721201,1.90761,0.376657
0.9555,119.882,115.632,104.482,112.077,98.9978,300.753,-1.65999,1.74504,-1.04746
0.956,119.606,116.44,103.721,nan,98.9476,300.78,-2.34187,1.03216,1.36056
0.9565,119.778,116.686,103.568,112.575,99.0047,300.849,-0.714127,0.290744,0.569362
0.957,119.406,115.688,104.649,112.351,98.9016,300.819,0.890414,-0.500701,0.653772
0.9575,118.211,113.815,105.181,112.386,98.7749,300.9,1.31551,-0.245529,1.03327
0.958,117.579,113.267,106.756,111.875,98.6335,300.87,1.1116,0.111712,0.0583416
0.9585,115.955,112.151,106.721,113.413,98.7468,300.947,2.26382,-2.05882,0.681823
0.959,113.888,110.62,107.84,113.55,98.6064,300.842,1.1205,-1.48211,1.51014
0.9595,113.044,109.609,109.828,113.298,98.6494,300.931,1.03629,-1.33013,1.26424
0.96,111.837,107.998,109.866,nan,98.4465,300.947,0.96689,-1.96932,0.535914
0.96,110.689,105.569,110.401,113.197,98.4382,301.019,4.00848,-3.12934,0.38097
0.961,109.25,106.294,110.374,114.439,98.3573,301.013,0.985292,-1.69941,1.05195
0.9615,109.199,105.454,111.021,113.711,98.2731,300.905,1.3498,-1.019,1.22248
0.962,109.364,105.416,111.646,113.384,98.3159,300.934,-2.42605,-1.31915,-0.539466
0.9625,108.903,105.38,111.71,112.525,98.125,300.888,-3.04562,-1.14918,-0.779683
0.963,109.471,106.013,110.498,111.963,98.2675,300.986,-0.818939,-2.04032,-0.526476
0.9635,109.73,106.911,111.453,111.263,98.1756,300.994,-3.02921,-0.822333,-1.53566
0.964,109.318,108.002,111.151,nan,97.9807,301.041,-3.56547,-1.64058,-2.3429
0.9645,109.61,108.4,111.723,nan,97.9926,300.946,-2.21496,0.552694,-1.09962
0.965,109,108.405,112.989,nan,98.0799,300.972,-2.01389,0.988344,-1.4026
0.9655,109.132,108.631,113.633,106.584,97.8593,301.055,-3.36095,1.15529,-1.42704
0.966,107.998,107.771,114.967,nan,98.0422,301.048,-4.40556,1.71929,-1.55895
0.9665,107.012,107.256,116.344,nan,97.825,301.155,-2.12693,2.19175,-0.656435
0.967,106.386,107.98,117.562,107.536,97.8817,301.109,0.0135057,0.89329,-2.22689
0.9675,105.58,107.044,118.554,106.772,97.8024,301.047,1.05103,0.101564,-2.8457
0.968,105.157,106.506,119.651,105.957,97.8287,300.972,1.35015,1.26089,-1.14313
0.9685,104.854,106.98,119.658,107.227,97.7729,301.046,0.284827,0.497906,-1.47376
0.969,104.179,106.697,119.709,106.892,97.889,301.038,2.20688,0.172256,0.112456
0.9695,104.787,108.29,119.588,107.573,97.8502,301.08,0.858565,-0.196758,-0.893271
0.97,105.978,108.078,119.466,106.664,97.8583,301.072,0.245908,-1.17793,2.17472
0.9705,107.116,109.61,118.382,107.104,97.7976,301.101,1.73272,-0.24753,-0.0961291
0.971,108.268,111.146,117.87,106.689,97.8693,301.147,2.68947,-1.87903,0.444136
0.9715,110.773,112.597,116.724,nan,97.9687,301.061,3.43819,-1.50871,0.891281
0.972,111.565,113.569,116.449,nan,97.8905,301.091,1.58694,-1.58667,-0.294573
0.9725,112.365,115.662,114.602,nan,97.9105,301.106,0.496259,-2.37171,0.712474
0.973,113.784,116.546,114.853,104.733,97.8671,301.093,-0.839744,-1.79267,1.71835
0.9735,114.839,116.984,114.234,103.989,97.8687,301.173,-1.31342,0.373685,1.19728
0.974,114.929,117.534,114.689,104.42,98.1041,301.111,-0.564808,-0.429854,1.33679
0.9745,114.263,117.145,113.473,105.085,98.0046,301.151,-2.72463,-0.664079,1.5757
0.975,115.042,117.516,114.045,105.751,97.9881,301.047,-2.2502,-2.1774,0.463388
0.9755,114.903,116.522,113.692,106.2,98.0258,301.084,-3.41615,-1.30553,-1.50937
0.976,115.637,115.898,113.784,nan,97.9954,301.067,-3.81863,0.476206,1.16656
0.9765,113.912,115.883,113.914,nan,97.9931,301.07,-2.56483,1.39741,0.433611
0.977,115.444,115.627,113.797,109.216,98.0269,301.19,-1.26266,0.616341,0.55007
0.9775,115.062,115.788,113.368,110.016,98.127,301.056,0.485983,2.13512,-0.803021
0.978,116.089,116.062,111.716,111.13,98.1624,301.189,0.675363,1.50998,-0.535712
0.9785,116.355,116.803,110.443,112.386,97.9442,301.176,1.16338,1.07888,-0.548795
0.979,117.474,116.029,109.501,112.223,97.8816,301.044,1.10744,0.950609,0.083959
0.979,118.845,116.42,108.585,112.454,97.8743,301.018,1.80431,1.09055,-0.901214
0.98,119.305,117.623,107.121,112.475,98.1447,301.062,-0.0906067,1.27741,-2.35132
0.9805,120.428,118.319,106.064,112.835,98.1388,301.175,1.79685,0.0733679,-1.40585
0.981,120.382,118.236,105.357,111.751,98.1288,301.065,3.15415,1.94611,-3.24382
0.9815,120.317,117.492,104.501,111.693,97.9967,301.155,2.97303,0.803073,-1.62278
0.982,120.081,116.819,104.61,nan,98.0255,301.134,3.52118,-0.460494,-1.29928
0.9825,119.268,115.858,105.423,nan,98.0679,301.116,1.69291,-1.65364,1.05332
0.983,118.413,115.489,105.339,nan,98.0242,301.189,-0.818425,-2.40948,0.582428
0.9835,117.789,113.304,105.592,112.018,98.0046,301.129,-0.3174,-1.55756,1.26008
0.984,115.362,112.071,106.56,112.222,98.0823,301.09,-3.03472,-1.97533,0.277918
0.9845,113.801,110.047,107.498,112.548,97.9904,301.067,-1.41575,-1.99626,-0.960015
0.985,113.257,109.682,108.51,112.534,98.0106,301.053,0.176829,-1.41675,0.600889
0.9855,112.953,108.27,109.273,nan,97.9613,301.089,-1.90282,-0.226636,0.142334
0.986,111.937,107.534,108.816,113.414,97.8501,301.239,-3.74026,-2.01537,1.01373
0.9865,111.591,107.152,109.343,113.881,97.8861,300.983,-3.73125,-1.36472,0.0891456
0.987,111.357,107.142,109.504,113.987,97.8086,301.042,-2.43928,-1.47059,2.61829
0.9875,110.515,108.441,109.136,114.476,97.8055,301.165,-0.819868,-1.72004,1.62704
0.988,110.961,107.879,108.573,113.808,97.7819,301.056,-1.88118,1.65768,1.85979
0.9885,109.881,108.223,108.784,113.598,97.7662,301.133,-0.777855,2.59005,2.23707
0.989,110.724,107.911,109.763,111.948,97.8064,301.101,-0.536738,-0.207964,0.968008
0.9895,111.03,107.769,109.055,111.601,97.7718,301.186,-0.618751,2.07965,0.224158
0.99,109.679,107.401,110.78,110.595,97.7885,301.025,0.327729,1.31483,1.34795
0.9905,108.779,107.755,110.961,nan,97.8835,301.043,1.07505,-0.447172,0.533598
0.991,108.197,107.603,112.075,108.87,97.7475,301.052,2.05656,1.34172,-0.165186
0.9915,107.79,107.05,114.052,nan,97.8719,301.039,4.50029,1.74608,-0.0787109
0.992,107.104,105.761,115.463,nan,97.894,301.076,3.21284,1.40894,-0.833259
0.9925,106.692,106.077,115.548,108.087,98.0164,301.055,1.00489,-0.676463,-1.42523
0.993,105.391,105.229,117.706,108.43,97.928,301.066,1.21068,0.998638,-0.938893
0.9935,103.631,105.819,118.574,108.124,97.9587,301.129,3.22642,0.434728,-1.40656
0.994,103.134,105.49,118.768,nan,97.9699,301.109,0.124786,-2.98055,-1.98596
0.994,104.407,106.19,119.313,107.845,98.1006,301.121,2.12393,-1.13619,-2.27084
0.995,105.403,106.784,119.108,108.205,97.9725,301.069,1.20618,-2.15869,-1.60027
0.9955,105.214,107.981,119.887,107.625,98.1867,301.127,-1.5705,-1.28671,0.351763
0.996,106.838,109.629,119.746,107.219,98.082,301.049,-2.79475,-1.60205,-0.28407
0.9965,108.148,111.271,117.363,107.154,98.3462,301.103,-3.34889,-2.24874,-1.11002
0.997,109.622,112.706,116.864,nan,98.3714,301.094,-3.00932,-1.19294,-1.08516
0.9975,110.682,113.348,116.395,106.207,98.2205,301.061,-2.26943,-2.58855,-0.946362
0.998,111.916,114.109,115.475,106.698,98.4037,300.996,-0.183168,-2.12512,0.814134
0.9985,112.825,115.465,115.891,nan,98.5146,301.018,-3.11763,-0.226239,-0.234896
0.999,112.821,116.194,115.346,104.96,98.5248,301.029,-0.308197,-0.508878,0.173683
0.9995,113.277,115.589,115.137,nan,98.6129,301.125,-0.289629,-0.863239,0.201107
1,113.8,115.518,114.698,nan,98.6551,301.128,0.0562241,1.53672,0.107941
1.0005,112.458,115.296,114.942,nan,98.786,301.201,-1.02403,2.31838,1.87042
1.001,112.4,115.377,115.803,nan,98.7902,301.156,1.54956,0.944676,0.484151
1.0015,113.134,115.471,115.078,105.748,98.7854,301.108,3.09096,0.714546,1.15797
1.002,113.986,114.708,116.089,106.155,98.9386,301.126,2.34911,1.13881,0.331247
1.0025,113.817,115.46,115.17,106.55,99.0266,301.191,3.75133,1.1404,0.157294
1.003,115.002,116.273,115.1,107.57,98.9476,301.123,2.05236,3.73157,-0.259963
1.003,115.428,116.524,113.836,109.424,99.03,301.115,0.797825,1.38252,-0.550455
1.004,117.099,116.678,112.738,109.191,99.1734,301.209,3.01187,0.669311,0.433635
1.0045,117.646,117.125,111.284,110.238,99.0159,301.163,0.535376,2.15887,1.05818
1.005,119.306,118.36,109.409,110.452,99.2437,301.19,1.72964,0.170611,-0.50582
1.0055,120.103,119.334,108.054,110.49,99.1766,301.201,0.467333,-1.00024,0.151476
1.006,120.718,119.28,106.936,110.834,99.1493,301.255,1.68495,-1.99167,-0.411388
1.0065,121.378,119.371,106.188,nan,99.3592,301.181,-1.01482,0.718715,0.0158651
1.007,121.101,118.122,105.823,111.996,99.3573,301.229,-4.1813,-1.731,-0.638719
1.007,119.875,117.435,105.118,nan,99.2145,301.282,-2.31727,-2.12816,-1.16394
1.008,119.655,115.954,105.804,110.85,99.331,301.304,-3.19488,-0.802871,-1.79034
1.0085,117.501,115.187,105.401,nan,99.3457,301.294,-0.511178,-2.18393,-2.2374
1.009,117.451,113.505,105.634,111.321,99.2129,301.325,-1.07173,-2.64429,0.0193271
1.0095,117.022,111.931,106.437,nan,99.3145,301.358,-0.0961607,-3.1446,-1.31174
1.01,115.042,110.91,107.119,112.546,99.3071,301.296,-2.22159,-1.74611,0.0268029
1.0105,114.187,110.343,108.515,112.723,99.3793,301.317,-1.82452,0.602779,0.897611
1.011,113.406,109.801,108.662,nan,99.1598,301.347,-1.62191,0.719229,-1.09589
1.0115,113.39,109.383,108.671,114.855,99.335,301.393,1.3861,1.05248,-1.06052
1.012,112.733,109.877,108.454,nan,99.1402,301.3,2.4457,1.07461,-0.336099
1.0125,113.234,109.307,108.42,114.821,99.2196,301.468,3.0954,1.35266,-0.930879
1.013,112.919,108.794,107.517,115.223,99.2849,301.454,1.7208,1.6963,1.42527
1.0135,112.882,109.75,108.731,nan,99.19,301.552,0.680937,1.86314,1.33137
1.014,112.989,109.036,107.745,nan,99.3027,301.489,1.99841,0.657871,0.52374
1.0145,112.561,108.826,107.907,113.178,99.129,301.548,0.327567,2.13465,2.08756
1.015,111.239,109.233,108.19,114.29,99.1216,301.509,0.551735,2.48955,1.6042
1.0155,111.954,108.174,108.204,112.473,99.1741,301.589,2.1824,-0.582861,1.84905
1.016,110.029,107.697,108.997,112.413,99.2222,301.559,1.25434,0.970383,0.940835
1.0165,108.002,106.67,109.776,111.295,99.0762,301.533,-1.86125,0.0436584,0.678855
1.017,107.875,105.963,111.455,nan,98.967,301.587,-1.01372,-2.37034,1.37521
1.0175,106.204,104.608,112.856,nan,99.113,301.612,-3.19699,-0.82194,1.23911
1.018,105.298,105.125,113.621,109.841,99.1502,301.649,-2.42233,-1.3282,1.50205
1.0185,104.808,105.008,115.832,109.547,98.9885,301.691,-3.48676,-0.536431,0.868028
1.019,103.802,104.52,116.373,109.22,98.9903,301.7,-0.292173,-1.16253,1.04173
1.0195,103.003,105.575,117.641,nan,98.981,301.601,-1.41093,-0.795108,-0.405884
1.02,104.634,106.219,119.186,109.353,99.0525,301.678,-0.779366,-2.74835,0.203504
1.0205,105.526,107.428,119.146,nan,99.076,301.793,-1.98317,-2.5082,-0.937614
1.021,106.813,108.797,117.723,nan,99.1506,301.823,-2.58279,-1.22061,-0.398602
1.0215,107.145,109.04,118.063,nan,99.0686,301.748,0.293858,-2.06721,-2.00876
1.022,108.408,111.137,117.641,nan,99.1402,301.892,0.480349,0.464902,-0.349653
1.0225,109.625,111.884,117.609,108.097,99.194,301.806,1.63836,0.563643,-1.33135
1.023,110.062,113.15,117.307,nan,99.2908,301.903,1.35902,0.0542625,-0.0359269
1.0235,110.586,113.376,116.147,106.514,99.3981,301.888,0.564746,1.69847,-0.89666
1.024,111.051,114.671,115.757,105.442,99.2779,301.873,1.93266,1.12794,-0.32271
1.0245,110.578,114.638,116.178,105.313,99.3562,301.875,3.00451,0.977565,-0.0867779
1.025,111.589,113.932,116.45,nan,99.3423,301.975,2.31473,1.99838,0.276215
1.0255,110.435,114.002,115.854,104.913,99.3203,301.935,2.14338,3.30695,-0.983625
1.026,110.815,113.829,117.125,nan,99.2755,301.951,3.84137,1.28272,-0.233888
1.0265,110.814,113.866,117.184,105.463,99.3782,301.995,2.18205,3.14876,-0.218842
1.027,111.053,114.349,118.236,nan,99.3127,302.007,-0.474023,2.02562,1.99357
1.0275,112.259,114.024,117.773,nan,99.4084,302.023,-1.07407,1.01633,1.21372
1.028,113.421,114.499,117.293,nan,99.54,302.031,-0.795617,0.042468,2.16646
1.0285,114.802,116.351,116.879,106.334,99.3741,302.132,-2.96639,2.00804,1.18359
1.029,115.776,116.98,115.508,106.686,99.4596,302.149,-0.547217,-1.30482,0.663044
1.0295,116.721,117.606,114.416,nan,99.635,302.167,-2.29045,-0.469144,0.691249
1.03,118.561,118.355,113.09,108.871,99.5102,302.106,-0.240644,-1.06676,1.91689
1.0305,118.677,118.661,110.732,109.01,99.4608,302.097,-2.52382,-0.932167,1.11458
1.031,120.086,119.473,110.404,110.156,99.4462,302.144,-2.16868,-2.4668,0.554093
1.0315,120.699,118.874,109.18,110.296,99.4653,302.224,-2.77417,-2.21639,2.36572
1.032,120.739,119.233,108.03,nan,99.4639,302.241,-1.99915,-2.14676,-0.440064
1.0325,119.673,118.562,107.443,109.835,99.5099,302.272,1.3113,-0.408006,0.0864956
1.033,118.878,117.176,106.1,109.426,99.4486,302.228,1.3528,-1.41715,-0.0166261
1.0335,119.344,116.666,106.566,108.936,99.3148,302.281,2.01462,0.445705,0.0378877
1.034,117.475,115.309,106.563,111.133,99.3528,302.332,0.702248,-0.155779,-0.400893
1.0345,116.061,113.877,106.88,nan,99.3035,302.219,0.260279,0.121942,-0.673751
1.035,115.419,112.435,106.898,110.124,99.1176,302.268,0.733208,0.572431,-1.82871
1.0355,115.328,111.628,107.419,111.541,99.1298,302.279,2.25825,-0.0820036,-1.18882
1.036,115.435,110.926,108.044,nan,99.1247,302.358,3.70691,1.66414,-0.460046
1.0365,114.785,110.19,107.778,nan,99.1392,302.343,3.62407,1.84396,0.750335
1.037,115.319,110.863,108.001,113.598,99.0395,302.319,2.97751,2.02453,0.993028
1.0375,115.043,111.181,107.4,113.564,98.9449,302.367,0.828983,3.18938,-1.05293
1.038,115.283,110.362,107.651,114.65,98.8809,302.376,-1.33124,2.24297,-2.1004
1.0385,115.533,111.149,107.793,115.032,98.975,302.451,-0.879272,2.9762,-1.29099
1.039,114.799,110.805,106.637,114.508,98.8087,302.412,0.274978,0.847618,-0.809796
1.0395,114.652,110.647,106.055,nan,98.581,302.448,-1.18789,-0.238463,-0.381599
1.04,113.635,110.353,105.355,115.17,98.7083,302.498,-0.905665,1.25606,-0.0217429
1.0405,112.509,109.67,105.746,nan,98.6233,302.486,-2.65402,-0.241325,0.965776
1.041,111.792,108.08,106.751,nan,98.4264,302.457,-3.78844,0.621438,0.468886
1.0415,109.761,107.603,107.324,nan,98.3435,302.569,-3.14942,0.231702,1.51993
1.042,108.691,106.086,108.234,nan,98.3966,302.5,-2.08982,-1.64451,-0.124175
1.0425,106.964,104.289,108.866,111.447,98.3199,302.487,-0.652261,-0.891683,0.66439
1.043,106.103,105.413,110.61,111.059,98.3286,302.461,-1.17224,-4.70707,0.45322
1.0435,105.066,104.194,112.69,nan,98.2007,302.464,1.53305,-1.1466,0.391404
1.044,105.258,103.99,113.491,nan,98.1399,302.511,-0.653858,-2.16169,-0.0120711
1.0445,104.727,104.966,115.418,nan,98.0878,302.532,-1.12881,0.635747,1.01112
1.045,104.982,105.257,116.038,110.321,97.8679,302.575,1.12062,-1.75279,1.28664
1.0455,106.191,105.769,116.195,110.935,98.0068,302.524,1.53823,-1.37125,1.02715
1.046,105.031,107.179,117.647,109.525,98.0988,302.546,1.83492,-0.887393,1.49381
1.0465,106.612,108.391,115.872,109.847,98.1485,302.439,4.18561,-0.196296,-0.432186
1.047,106.736,109.3,116.551,111.317,98.0947,302.562,2.0158,-0.641397,0.100481
1.0475,108.563,109.402,115.811,109.568,98.0783,302.511,1.39229,1.10622,-0.148048
1.048,109.234,111.183,115.959,nan,98.0959,302.441,-1.38384,0.173304,-0.418755
1.0485,109.577,111.262,116.082,109.178,98.1823,302.562,0.261743,1.39634,-1.04057
1.049,109.458,111.497,116.314,109.257,98.1393,302.626,-0.801225,1.13713,-1.84182
1.0495,108.852,112.017,116.032,108.182,98.0091,302.547,-1.14181,1.13745,-1.46517
1.05,109.744,112.822,116.076,nan,97.9364,302.502,-1.39216,1.57929,-1.51188
1.0505,108.945,111.406,116.741,nan,98.0781,302.438,-2.16707,1.39074,-1.40776
1.051,108.642,112.011,116.73,105.77,98.0935,302.531,-2.6644,0.436167,-0.397799
1.0515,108.434,111.448,117.801,104.552,97.9555,302.59,-4.1279,1.9833,-0.450992
1.052,109.522,111.772,118.726,nan,98.0162,302.491,-3.15303,0.632543,-1.2532
